Date,Total Views,Change
"Apr 7, 2025",424457,1970
"Apr 8, 2025",426170,1713
"Apr 9, 2025",427883,1713
"Apr 10, 2025",429025,1142
"Apr 11, 2025",430166,1141
"Apr 12, 2025",431308,1142
"Apr 13, 2025",432966,1658
"Apr 14, 2025",434624,1658
"Apr 15, 2025",436282,1658
"Apr 16, 2025",438054,1772
"Apr 17, 2025",439827,1773
"Apr 18, 2025",441599,1772
"Apr 19, 2025",442544,945
"Apr 20, 2025",443490,946
"Apr 21, 2025",444435,945
"Apr 22, 2025",444679,244
"Apr 23, 2025",444922,243
"Apr 24, 2025",445166,244
"Apr 25, 2025",445409,243
"Apr 26, 2025",445653,244
"Apr 27, 2025",445896,243
"Apr 28, 2025",445896,0
"Apr 29, 2025",445896,0
"Apr 30, 2025",445896,0
"May 1, 2025",445896,0
"May 2, 2025",445896,0
"May 3, 2025",445896,0
"May 4, 2025",445896,0
"May 5, 2025",445896,0
"May 6, 2025",445897,1
"May 7, 2025",445897,0
"May 8, 2025",445897,0
"May 9, 2025",445897,0
"May 10, 2025",445897,0
"May 11, 2025",445897,0
"May 12, 2025",445897,0
"May 13, 2025",445897,0
"May 14, 2025",445897,0
"May 15, 2025",445897,0
"May 16, 2025",445897,0
"May 17, 2025",445897,0
"May 18, 2025",445897,0
"May 19, 2025",445898,1
"May 20, 2025",445898,0
"May 21, 2025",445899,1
"May 22, 2025",445899,0
"May 23, 2025",445899,0
"May 24, 2025",445899,0
"May 25, 2025",445899,0
"May 26, 2025",445899,0
"May 27, 2025",445899,0
"May 28, 2025",445899,0
"May 29, 2025",445899,0
"May 30, 2025",445899,0
"May 31, 2025",445899,0
"Jun 1, 2025",445899,0
"Jun 2, 2025",445899,0
"Jun 3, 2025",445899,0
"Jun 4, 2025",445899,0
"Jun 5, 2025",445899,0
"Jun 6, 2025",445899,0
"Jun 7, 2025",445899,0
"Jun 8, 2025",445899,0
"Jun 9, 2025",445899,0
"Jun 10, 2025",445899,0
"Jun 11, 2025",445899,0
"Jun 12, 2025",445899,0
"Jun 13, 2025",445899,0
"Jun 14, 2025",445899,0
"Jun 15, 2025",445899,0
"Jun 16, 2025",445899,0
"Jun 17, 2025",445899,0
"Jun 18, 2025",445899,0
"Jun 19, 2025",445899,0
"Jun 20, 2025",445899,0
"Jun 21, 2025",445899,0
"Jun 22, 2025",445899,0
"Jun 23, 2025",445899,0
"Jun 24, 2025",445899,0
"Jun 25, 2025",445899,0
"Jun 26, 2025",445899,0
"Jun 27, 2025",445899,0
"Jun 28, 2025",445899,0
"Jun 29, 2025",445899,0
"Jun 30, 2025",445899,0
"Jul 1, 2025",445899,0
"Jul 2, 2025",445899,0
"Jul 3, 2025",445899,0
"Jul 4, 2025",445899,0
"Jul 5, 2025",445899,0
"Jul 6, 2025",445899,0
"Jul 7, 2025",445899,0
"Jul 8, 2025",445899,0
"Jul 9, 2025",445899,0
"Jul 10, 2025",445899,0
"Jul 11, 2025",445899,0
"Jul 12, 2025",445899,0
"Jul 13, 2025",445899,0
"Jul 14, 2025",445899,0
"Jul 15, 2025",445899,0
"Jul 16, 2025",445899,0
"Jul 17, 2025",445899,0
"Jul 18, 2025",445899,0
"Jul 19, 2025",445899,0
"Jul 20, 2025",445899,0
"Jul 21, 2025",445899,0
"Jul 22, 2025",445899,0
"Jul 23, 2025",445899,0
"Jul 24, 2025",445899,0
"Jul 25, 2025",445899,0
"Jul 26, 2025",445899,0
"Jul 27, 2025",445899,0
"Jul 28, 2025",445899,0
"Jul 29, 2025",445899,0
"Jul 30, 2025",445899,0
"Jul 31, 2025",445899,0
"Aug 1, 2025",445899,0
"Aug 2, 2025",445899,0
"Aug 3, 2025",445899,0
"Aug 4, 2025",445899,0
"Aug 5, 2025",445899,0
"Aug 6, 2025",445899,0
"Aug 7, 2025",445899,0
"Aug 8, 2025",445899,0
"Aug 9, 2025",445899,0
"Aug 10, 2025",445899,0
"Aug 11, 2025",445899,0
"Aug 12, 2025",445899,0
"Aug 13, 2025",445899,0
"Aug 14, 2025",445899,0
"Aug 15, 2025",445899,0
"Aug 16, 2025",445899,0
"Aug 17, 2025",445899,0
"Aug 18, 2025",445899,0
"Aug 19, 2025",445899,0
"Aug 20, 2025",445899,0
"Aug 21, 2025",445899,0
"Aug 22, 2025",445899,0
"Aug 23, 2025",445899,0
"Aug 24, 2025",445899,0
"Aug 25, 2025",445899,0
"Aug 26, 2025",445899,0
"Aug 27, 2025",445899,0
"Aug 28, 2025",445899,0
"Aug 29, 2025",445899,0
"Aug 30, 2025",445899,0
"Aug 31, 2025",445899,0
"Sep 1, 2025",445899,0
"Sep 2, 2025",445899,0
"Sep 3, 2025",445899,0
"Sep 4, 2025",445899,0
"Sep 5, 2025",445899,0
"Sep 6, 2025",445899,0
"Sep 7, 2025",445899,0
"Sep 8, 2025",445899,0
"Sep 9, 2025",445899,0
"Sep 10, 2025",445899,0
"Sep 11, 2025",445899,0
"Sep 12, 2025",445899,0
"Sep 13, 2025",445899,0
"Sep 14, 2025",445899,0
"Sep 15, 2025",445899,0
"Sep 16, 2025",445899,0
"Sep 17, 2025",445899,0
"Sep 18, 2025",445899,0
"Sep 19, 2025",445899,0
"Sep 20, 2025",445899,0
"Sep 21, 2025",445899,0
"Sep 22, 2025",445899,0
"Sep 23, 2025",445899,0
"Sep 24, 2025",445899,0
"Sep 25, 2025",445899,0
"Sep 26, 2025",445899,0
"Sep 27, 2025",445899,0
"Sep 28, 2025",445899,0
"Sep 29, 2025",445899,0
"Sep 30, 2025",445899,0
"Oct 1, 2025",445899,0
"Oct 2, 2025",445899,0
"Oct 3, 2025",445899,0
"Oct 4, 2025",445899,0
"Oct 5, 2025",445899,0
"Oct 6, 2025",445899,0
"Oct 7, 2025",445899,0
"Oct 8, 2025",445899,0
"Oct 9, 2025",445899,0
"Oct 10, 2025",445899,0
"Oct 11, 2025",445899,0
"Oct 12, 2025",445899,0
"Oct 13, 2025",445899,0
"Oct 14, 2025",445899,0
"Oct 15, 2025",445899,0
"Oct 16, 2025",445899,0
"Oct 17, 2025",445899,0
"Oct 18, 2025",445899,0
"Oct 19, 2025",445899,0
"Oct 20, 2025",445899,0
"Oct 21, 2025",445899,0
"Oct 22, 2025",445899,0
"Oct 23, 2025",445899,0
"Oct 24, 2025",445899,0
"Oct 25, 2025",445899,0
"Oct 26, 2025",445899,0
"Oct 27, 2025",445899,0
"Oct 28, 2025",445899,0
"Oct 29, 2025",445899,0
"Oct 30, 2025",445899,0
"Oct 31, 2025",445899,0
"Nov 1, 2025",445899,0
"Nov 2, 2025",445899,0
"Nov 3, 2025",445899,0
"Nov 4, 2025",445899,0
"Nov 5, 2025",445899,0
"Nov 6, 2025",445899,0
"Nov 7, 2025",445899,0
"Nov 8, 2025",445899,0
"Nov 9, 2025",445899,0
"Nov 10, 2025",445899,0
"Nov 11, 2025",445899,0
"Nov 12, 2025",445899,0
"Nov 13, 2025",445899,0
"Nov 14, 2025",445899,0
"Nov 15, 2025",445899,0
"Nov 16, 2025",445899,0
"Nov 17, 2025",445899,0
"Nov 18, 2025",445899,0
"Nov 19, 2025",445899,0
"Nov 20, 2025",445899,0
"Nov 21, 2025",445899,0
"Nov 22, 2025",445899,0
"Nov 23, 2025",445899,0
"Nov 24, 2025",445899,0
"Nov 25, 2025",445899,0
"Nov 26, 2025",445899,0
